FA;NN;Nom;Prenom;Annee;Trimestre;BrutDMFA;NetReel;NetDeclare;EcartPct;ClasseAttendue
FA00725249;82111875618;Roy;Nassim;2025;3;7900.51;4767.32;4767.32;0.0;Conforme
FA00698131;02010860212;Gautier;Charlotte;2025;3;2772.33;1955.57;1955.57;0.0;Conforme
FA00703102;87060750389;Perrin;Damien;2025;3;633.75;473.07;473.07;0.0;Conforme
FA00760486;91041298908;Lambert;Sébastien;2025;3;6736.38;4192.79;4192.79;0.0;Conforme
FA00768353;87080463858;Joly;Pauline;2025;3;17139.73;9447.20;9447.20;0.0;Conforme
FA00687684;01090398508;Blanc;Vincent;2025;3;7457.34;4161.59;4161.59;0.0;Conforme
FA00769399;00010685073;Legrand;Julien;2025;3;693.69;517.98;517.98;0.0;Conforme
FA00770042;81020107261;Bernard;Pauline;2025;3;3474.55;2383.75;2383.75;0.0;Conforme
FA00746854;01041392326;Lemoine;Sarah;2025;3;1385.24;1032.11;1032.11;0.0;Conforme
FA00687120;93081476647;Nguyen;Élise;2025;3;1871.97;1346.02;1346.02;0.0;Conforme
FA00711524;98032769193;Blanc;Leïla;2025;3;629.06;494.75;494.75;0.0;Conforme
FA00750372;88021566667;Denis;Leïla;2025;3;;5373.66;5373.66;0.0;DeclareSansBCSS
FA00739122;86050744027;Vincent;Yasmina;2025;3;13275.76;7283.37;7283.37;0.0;Conforme
FA00750451;87080751888;Fontaine;Marine;2025;3;3375.48;2323.87;2323.87;0.0;Conforme
FA00696244;98012898942;Brun;Thomas;2025;3;957.64;728.62;728.62;0.0;Conforme
FA00761379;89041296686;Meunier;Bilal;2025;3;1813.11;1321.36;1321.36;0.0;Conforme
FA00730781;86102828176;Lemaire;Céline;2025;3;5110.48;3057.42;3057.42;0.0;Conforme
FA00715287;81051378279;Pierre;Aurélie;2025;3;1534.22;1140.91;1140.91;0.0;Conforme
FA00768424;84022530247;Moreau;Sébastien;2025;3;747.45;544.10;544.10;0.0;Conforme
FA00755601;02060493627;Denis;Aïcha;2025;3;1049.28;744.75;744.75;0.0;Conforme
FA00767399;85110387128;Boyer;Olivier;2025;3;3883.25;2632.42;2632.42;0.0;Conforme
FA00745961;83061551445;Lucas;Pauline;2025;3;4642.17;3058.59;3058.59;0.0;Conforme
FA00561771;82020729369;Renaud;Pierre;2025;3;5047.51;3311.81;3311.81;0.0;Conforme
FA00713564;88060160294;Dubois;Aurélie;2025;3;9746.04;5625.74;5625.74;0.0;Conforme
FA00729088;95082072151;Legrand;Sarah;2025;3;1091.38;750.71;750.71;0.0;Conforme
FA00693536;99041954126;Henry;Manon;2025;3;5601.70;3634.54;3634.54;0.0;Conforme
FA00737458;92101765264;Mathieu;Sarah;2025;3;816.78;628.27;628.27;0.0;Conforme
FA00664791;91042191011;Bernard;Benjamin;2025;3;3848.03;2620.15;2620.15;0.0;Conforme
FA00718829;81052332047;Dubois;Mathieu;2025;3;6574.19;3857.81;3857.81;0.0;Conforme
FA00746572;84112567330;Michel;Youssef;2025;3;2154.78;1486.43;966.18;35.0;EcartAControler
FA00760356;84121023651;Chevalier;Cédric;2025;3;9879.92;5695.34;5695.34;0.0;Conforme
FA00741915;81100643490;Blanchard;Cédric;2025;3;1713.16;1274.27;1274.27;0.0;Conforme
FA00737652;95081923681;Roche;Céline;2025;3;9841.72;5695.90;5695.90;0.0;Conforme
FA00693175;99032325390;Henry;Grégory;2025;3;;7241.74;7241.74;0.0;DeclareSansBCSS
FA00738924;86060443730;Picard;Julien;2025;3;5910.48;3738.98;3738.98;0.0;Conforme
FA00740603;89032007551;Lemoine;Salima;2025;3;3116.76;1789.43;1789.43;0.0;Conforme
FA00760197;93091310071;Lefebvre;Fatima;2025;3;2169.09;1571.09;1571.09;0.0;Conforme
FA00760198;90052845053;Marchand;Pierre;2025;3;1524.51;1090.94;709.11;35.0;EcartAControler
FA00694048;81070666730;Picard;Karim;2025;3;4970.13;3303.41;3303.41;0.0;Conforme
FA00737630;93122559513;Michel;Manon;2025;3;1366.60;1019.84;1019.84;0.0;Conforme
FA00680471;90041161602;François;Inès;2025;3;8200.21;4899.06;4899.06;0.0;Conforme
FA00734076;89040694001;Brunet;Pierre;2025;3;10494.32;5959.50;5959.50;0.0;Conforme
FA00763591;02010819630;Dumont;Sébastien;2025;3;1839.40;1339.34;1339.34;0.0;Conforme
FA00733914;92061085741;Colin;Youssef;2025;3;6432.01;4083.47;4083.47;0.0;Conforme
FA00773155;88032880332;Gérard;Nadia;2025;3;3314.19;1906.89;1906.89;0.0;Conforme
FA00697885;96091893522;Vidal;François;2025;3;3927.21;2203.40;2203.40;0.0;Conforme
FA00721006;00012805613;Henry;Laura;2025;3;2109.82;1519.97;1519.97;0.0;Conforme
FA00755521;88101295323;Blanchard;Benjamin;2025;3;6189.28;3899.71;3899.71;0.0;Conforme
FA00725924;91071962982;Picard;Romain;2025;3;2769.50;1673.25;1673.25;0.0;Conforme
FA00735918;93112796363;Bernard;Nassim;2025;3;729.32;537.46;537.46;0.0;Conforme
FA00728173;97042634765;Gérard;Sarah;2025;3;;1069.29;1069.29;0.0;DeclareSansBCSS
FA00713705;82041687804;Meunier;François;2025;3;681.04;520.26;520.26;0.0;Conforme
FA00695251;88120312271;Denis;Valérie;2025;3;1660.30;1219.97;1219.97;0.0;Conforme
FA00634902;91061482925;Joly;Anissa;2025;3;1242.34;942.25;612.46;35.0;EcartAControler
FA00760975;90031367867;Brunet;Amélie;2025;3;6609.03;4153.19;4153.19;0.0;Conforme
FA00689936;85010696169;Martin;Khalid;2025;3;8948.62;5330.62;5330.62;0.0;Conforme
FA00755251;95092669204;Renard;Nassim;2025;3;3841.76;2469.88;2469.88;0.0;Conforme
FA00677687;89030493757;Barbier;Sébastien;2025;3;3451.98;2419.80;2419.80;0.0;Conforme
FA00724752;99031306791;Aubert;Sébastien;2025;3;1730.74;1271.09;1271.09;0.0;Conforme
FA00737546;01051817846;Picard;Aïcha;2025;3;8093.40;4859.23;4859.23;0.0;Conforme
FA00723935;94021531955;Aubert;Mathieu;2025;3;13157.38;7413.20;7413.20;0.0;Conforme
FA00693561;84112206747;Moreau;Élise;2025;3;3606.95;2294.77;2294.77;0.0;Conforme
FA00693520;02091294689;Legrand;Quentin;2025;3;286.95;228.56;228.56;0.0;Conforme
FA00742638;04060236620;Lemaire;Sarah;2025;3;2540.09;1793.99;1793.99;0.0;Conforme
FA00730537;99020605317;Chevalier;Sébastien;2025;3;5295.74;3454.20;3454.20;0.0;Conforme
FA00760285;97052647739;Roussel;Salima;2025;3;1092.49;825.22;825.22;0.0;Conforme
FA00733193;03012029181;Rousseau;Justine;2025;3;;3663.35;3663.35;0.0;DeclareSansBCSS
FA00760469;87040997033;Lemoine;Chloé;2025;3;7793.50;4811.21;4811.21;0.0;Conforme
FA00749694;99102439960;Dufour;Romain;2025;3;600.73;443.26;443.26;0.0;Conforme
FA00761949;91040834395;Gaillard;Valérie;2025;3;7023.29;4378.32;4378.32;0.0;Conforme
FA00712446;77071260819;Masson;Salima;2025;3;6485.23;3732.75;3732.75;0.0;Conforme
FA00664883;96032198237;Bernard;Karim;2025;3;;3682.40;3682.40;0.0;DeclareSansBCSS
FA00570574;01072326517;Legrand;Pauline;2025;3;;1710.63;1710.63;0.0;DeclareSansBCSS
FA00732793;99011583327;Gérard;Damien;2025;3;448.04;352.40;352.40;0.0;Conforme
FA00766895;92052505003;Renard;Nassim;2025;3;6311.96;3675.60;3675.60;0.0;Conforme
FA00747261;87111429921;Bourgeois;Pierre;2025;3;1546.99;1150.61;1150.61;0.0;Conforme
FA00677468;91070228761;Mathieu;Aurélie;2025;3;8721.88;5152.16;5152.16;0.0;Conforme
FA00761438;93022619819;Dumas;Ibrahim;2025;3;7816.61;4308.42;4308.42;0.0;Conforme
FA00709723;85111969911;Clément;Sophie;2025;3;1031.93;761.84;761.84;0.0;Conforme
FA00672517;93090121426;Gaillard;Delphine;2025;3;1505.86;1123.24;1123.24;0.0;Conforme
FA00686441;92041945661;Pierre;Youssef;2025;3;2626.86;1875.19;1875.19;0.0;Conforme
FA00761463;80031643213;Henry;Benjamin;2025;3;1877.25;1303.84;847.49;35.0;EcartAControler
FA00723638;93112077870;Joly;Antoine;2025;3;;4883.64;4883.64;0.0;DeclareSansBCSS
FA00741933;86080681888;Dubois;Julien;2025;3;410.22;318.31;318.31;0.0;Conforme
FA00758054;89072272053;Noël;Nicolas;2025;3;797.70;587.51;587.51;0.0;Conforme
FA00735046;92122498520;Roussel;Olivier;2025;3;3087.56;2166.25;2166.25;0.0;Conforme
FA00675609;93011680593;Mercier;Julien;2025;3;2962.33;2113.61;2113.61;0.0;Conforme
FA00759783;98091090642;Joly;Mehdi;2025;3;1332.37;915.05;915.05;0.0;Conforme
FA00721408;00090463318;Joly;Émilie;2025;3;4395.59;2779.48;2779.48;0.0;Conforme
FA00757421;00032788108;Renard;Delphine;2025;3;4476.91;2971.22;2971.22;0.0;Conforme
FA00619122;82081899450;Garnier;Sébastien;2025;3;12479.87;6948.75;6948.75;0.0;Conforme
FA00679024;81100331211;Robin;Chloé;2025;3;7179.39;4380.28;4380.28;0.0;Conforme
FA00705283;82052272779;Roger;Romain;2025;3;;1494.82;1494.82;0.0;DeclareSansBCSS
FA00752344;91032265139;Leclerc;Pierre;2025;3;1535.03;1035.48;1035.48;0.0;Conforme
FA00701632;99031203556;Joly;Olivier;2025;3;3061.55;2133.11;2133.11;0.0;Conforme
FA00754122;96011640076;Roger;Pierre;2025;3;4294.13;2846.17;2846.17;0.0;Conforme
FA00608418;91011529014;Garcia;Julien;2025;3;4078.11;2772.05;2772.05;0.0;Conforme
FA00741048;95030746283;Boyer;Marine;2025;3;8202.85;4887.06;4887.06;0.0;Conforme
FA00745691;92110716483;Dubois;Inès;2025;3;13346.62;7286.02;7286.02;0.0;Conforme
FA00772182;98010505121;Marie;Romain;2025;3;370.65;287.43;287.43;0.0;Conforme
FA00706986;82072631297;Fabre;Yasmina;2025;3;4141.87;2758.40;2758.40;0.0;Conforme
FA00753051;91030369184;Colin;Nicolas;2025;3;3637.90;2476.16;2476.16;0.0;Conforme
FA00714631;87102707641;Blanc;Claire;2025;3;;1430.13;1430.13;0.0;DeclareSansBCSS
FA00747600;00011850855;Mathieu;Delphine;2025;3;10492.95;6011.42;3907.42;35.0;EcartAControler
FA00716557;80042218389;Bourgeois;Karim;2025;3;746.58;544.58;353.98;35.0;EcartAControler
FA00747599;95092638124;Blanc;Romain;2025;3;8119.38;4497.58;4497.58;0.0;Conforme
FA00759785;95040818051;François;Julien;2025;3;7441.69;4480.03;4480.03;0.0;Conforme
FA00726898;86091175508;Blanc;Camille;2025;3;1749.39;1293.23;1293.23;0.0;Conforme
FA00719161;97060356863;Mathieu;Louis;2025;3;3034.27;2047.93;2047.93;0.0;Conforme
FA00770466;91122320731;Morin;Delphine;2025;3;1252.82;941.14;941.14;0.0;Conforme
FA00667979;87011977603;François;Yasmina;2025;3;3101.14;2079.20;1351.48;35.0;EcartAControler
FA00769098;97051953297;Lemoine;Karim;2025;3;975.07;736.88;736.88;0.0;Conforme
FA00696515;82082485608;Roche;Amélie;2025;3;10329.92;5903.04;5903.04;0.0;Conforme
FA00717166;93110787671;Lemoine;Valérie;2025;3;4612.05;3065.90;3065.90;0.0;Conforme
FA00730107;88042666147;Schmitt;Aïcha;2025;3;7614.60;4349.19;4349.19;0.0;Conforme
FA00684307;97080135064;Vincent;Marine;2025;3;14578.93;8122.73;5279.77;35.0;EcartAControler
FA00746222;92111879196;Denis;Ibrahim;2025;3;4267.85;2310.73;2310.73;0.0;Conforme
FA00718427;97031756216;Renaud;Sébastien;2025;3;2757.48;1623.01;1623.01;0.0;Conforme
FA00705277;81011256210;Vidal;Camille;2025;3;11507.04;6520.20;0.00;100.0;BcssSansDeclaration
FA00745996;89000229361;Barbier;Justine;2025;3;4545.50;2835.60;2835.60;0.0;Conforme
FA00765668;2031250107;Leroy;Leïla;2025;3;9708.35;5496.64;5496.64;0.0;Conforme
FA00740919;81051332848;Joly;Claire;2025;3;1709.95;1252.36;1252.36;0.0;Conforme
FA00709654;87102496023;Schmitt;Olivier;2025;3;2693.89;1804.19;1804.19;0.0;Conforme
FA00688741;04022331988;Dumas;Leïla;2025;3;5001.34;3261.34;2119.87;35.0;EcartAControler
FA00761654;00110836880;Denis;Vincent;2025;3;2307.88;1424.27;1424.27;0.0;Conforme
FA00671056;85101553693;Guérin;Romain;2025;3;7492.51;4577.45;2975.34;35.0;EcartAControler
FA00739588;86100551052;Chevalier;Élise;2025;3;12095.99;6725.27;6725.27;0.0;Conforme
FA00723303;02092048618;Robin;Fatima;2025;3;3945.30;2542.15;2542.15;0.0;Conforme
FA00736944;92121882173;Legrand;Antoine;2025;3;3988.01;2751.93;2751.93;0.0;Conforme
FA00752873;04101117665;Nguyen;Pauline;2025;3;1426.99;970.85;970.85;0.0;Conforme
FA00738103;87010845275;Renard;Sarah;2025;3;;1748.82;1748.82;0.0;DeclareSansBCSS
FA00676353;99121945769;Bernard;Sophie;2025;3;2829.20;2011.88;2011.88;0.0;Conforme
FA00699516;02072269031;Bernard;Élise;2025;3;12473.33;6788.76;6788.76;0.0;Conforme
FA00697621;94122109374;Perrin;Bilal;2025;3;5893.82;3763.57;3763.57;0.0;Conforme
FA00744686;89112681857;Duval;Louis;2025;3;;3530.31;3530.31;0.0;DeclareSansBCSS
FA00714103;93120446891;François;Nora;2025;3;12802.60;7252.61;7252.61;0.0;Conforme
FA00758566;86081619622;François;Benjamin;2025;3;;1710.41;1710.41;0.0;DeclareSansBCSS
FA00710939;84101149341;Dumas;Adam;2025;3;8763.85;5196.45;5196.45;0.0;Conforme
FA00741827;84062649249;Renard;Olivier;2025;3;6782.45;4267.97;2774.19;35.0;EcartAControler
FA00713442;83102599370;Garcia;Olivier;2025;3;5913.62;3477.86;3477.86;0.0;Conforme
FA00664507;85072288397;Robin;Delphine;2025;3;680.34;516.62;516.62;0.0;Conforme
FA00735032;92121592262;Dubois;Aurélie;2025;3;1920.87;1332.06;1332.06;0.0;Conforme
FA00696157;03092453465;Arnaud;Valérie;2025;3;6459.64;3791.79;3791.79;0.0;Conforme
FA00686119;01022065570;Colin;Mehdi;2025;3;555.76;426.61;426.61;0.0;Conforme
FA00642041;89031197701;Lacroix;Hugo;2025;3;4523.33;3024.61;3024.61;0.0;Conforme
FA00602308;90020352924;Lambert;Nassim;2025;3;8482.76;5058.89;5058.89;0.0;Conforme
FA00754896;92102285995;Lefebvre;Vincent;2025;3;1629.29;1201.53;1201.53;0.0;Conforme
FA00723756;92050705058;Renard;Émilie;2025;3;1905.76;1371.51;1371.51;0.0;Conforme
FA00683720;99091252791;Olivier;Inès;2025;3;8040.51;4514.51;4514.51;0.0;Conforme
FA00721573;82012340750;Lefebvre;Damien;2025;3;1108.71;832.54;832.54;0.0;Conforme
FA00667720;01082032455;Gérard;Émilie;2025;3;6437.85;4054.07;4054.07;0.0;Conforme
FA00721191;87052122141;Lambert;Grégory;2025;3;7951.07;4759.21;4759.21;0.0;Conforme
FA00679750;86052264254;Marchand;Charlotte;2025;3;7968.45;4734.87;4734.87;0.0;Conforme
FA00760982;02040331879;Petit;Émilie;2025;3;1138.98;869.31;869.31;0.0;Conforme
FA00725233;89020439906;Schmitt;Yasmina;2025;3;1008.54;771.25;771.25;0.0;Conforme
FA00761716;81110985670;Meunier;Marine;2025;3;1342.92;1025.24;1025.24;0.0;Conforme
FA00666235;02050883006;Dufour;Céline;2025;3;;5158.21;5158.21;0.0;DeclareSansBCSS
FA00756847;81032843856;Perrin;Cédric;2025;3;591.52;445.94;445.94;0.0;Conforme
FA00707720;82010532887;Meunier;Hugo;2025;3;5354.96;3474.59;3474.59;0.0;Conforme
FA00759411;87120957497;Lemaire;Antoine;2025;3;2839.21;1921.34;1921.34;0.0;Conforme
FA00715628;97050230063;Marie;Olivier;2025;3;7608.65;4633.41;4633.41;0.0;Conforme
FA00751142;81021749333;Petit;Valérie;2025;3;4945.92;3264.13;2121.69;35.0;EcartAControler
FA00729832;86062224372;Barbier;Mehdi;2025;3;;624.74;624.74;0.0;DeclareSansBCSS
FA00694337;02012218905;Dufour;Laura;2025;3;3149.28;2169.08;2169.08;0.0;Conforme
FA00763210;91030369283;Lemoine;Olivier;2025;3;7104.19;4390.66;4390.66;0.0;Conforme
FA00673390;80071932954;Gérard;Valérie;2025;3;2260.75;1384.51;1384.51;0.0;Conforme
FA00744606;87120780523;Denis;Benjamin;2025;3;408.23;313.10;313.10;0.0;Conforme
FA00592186;91031585347;Moreau;Romain;2025;3;6576.97;4181.20;4181.20;0.0;Conforme
FA00690921;81031815656;Gérard;Pierre;2025;3;1066.33;779.63;779.63;0.0;Conforme
FA00643162;80042075463;Lemoine;Samira;2025;3;1180.44;867.87;867.87;0.0;Conforme
FA00662469;85030485159;Marie;Antoine;2025;3;4032.72;2729.29;2729.29;0.0;Conforme
FA00748671;88032772345;Marie;Thomas;2025;3;2344.74;1629.99;1059.50;35.0;EcartAControler
FA00712481;80030405967;Simon;Romain;2025;3;11119.20;6291.58;6291.58;0.0;Conforme
FA00686352;99092574664;Olivier;Charlotte;2025;3;2373.02;1438.92;1438.92;0.0;Conforme
FA00689436;93010224506;Morin;Anissa;2025;3;3486.40;2432.96;2432.96;0.0;Conforme
FA00751229;96062280808;Brun;Marine;2025;3;3742.81;2418.62;2418.62;0.0;Conforme
FA00595217;83041205595;Clément;Mathieu;2025;3;5234.67;3378.78;3378.78;0.0;Conforme
FA00667333;88101685303;Rousseau;Sophie;2025;3;7406.09;4182.97;4182.97;0.0;Conforme
FA00744978;02111895115;Petit;Rachid;2025;3;608.59;436.23;436.23;0.0;Conforme
FA00719288;03011694730;Payet;Louis;2025;3;4919.98;2813.47;1828.76;35.0;EcartAControler
FA00755945;97100226734;Martin;Nassim;2025;3;2159.77;1389.24;1389.24;0.0;Conforme
FA00711566;02062669890;Legrand;Camille;2025;3;3535.70;2428.15;2428.15;0.0;Conforme
FA00672521;04061943622;Garcia;Antoine;2025;3;10703.47;6058.15;6058.15;0.0;Conforme
FA00769253;00060783296;Bourgeois;Samira;2025;3;15120.16;8391.17;8391.17;0.0;Conforme
FA00695169;84080376790;Lefebvre;Laura;2025;3;1630.94;1213.98;1213.98;0.0;Conforme
FA00681360;03071506811;Rivière;Salima;2025;3;9166.74;5394.39;5394.39;0.0;Conforme
FA00687640;84090949394;Lambert;Youssef;2025;3;13956.33;7618.03;4951.72;35.0;EcartAControler
FA00686125;83061172947;Marchand;Aurélie;2025;3;4697.17;3086.84;3086.84;0.0;Conforme
FA00720757;84011060887;Garcia;Chloé;2025;3;1379.35;1030.73;1030.73;0.0;Conforme
FA00740025;96111441693;Roy;Camille;2025;3;718.10;525.92;525.92;0.0;Conforme
FA00686528;90041453689;Marie;François;2025;3;12033.85;6713.31;6713.31;0.0;Conforme
FA00737306;89070890891;Aubert;Marine;2025;3;2514.25;1790.59;1790.59;0.0;Conforme
FA00768415;82041106891;Fabre;Vincent;2025;3;2993.41;2108.50;2108.50;0.0;Conforme
FA00717507;84010447314;Giraud;Karim;2025;3;5624.31;3675.33;3675.33;0.0;Conforme
FA00760237;95102800754;Barbier;François;2025;3;1846.89;1207.43;1207.43;0.0;Conforme
FA00679096;93112148542;Rousseau;Karim;2025;3;1600.05;1128.52;1128.52;0.0;Conforme
FA00768423;83012109852;Leroy;Camille;2025;3;574.69;412.99;412.99;0.0;Conforme
FA00738849;03060648254;Laurent;Khalid;2025;3;6829.65;4292.53;4292.53;0.0;Conforme
FA00720758;94080866756;Marchand;Nassim;2025;3;6072.14;3824.05;3824.05;0.0;Conforme
FA00713150;80010295887;Simon;Khalid;2025;3;5651.10;3654.39;3654.39;0.0;Conforme
FA00684479;04050254330;Meunier;Laura;2025;3;5901.16;3766.54;3766.54;0.0;Conforme
FA00695074;90070142331;Marchand;Ibrahim;2025;3;3237.08;2267.49;2267.49;0.0;Conforme
FA00716871;94102548137;Petit;Amélie;2025;3;574.22;415.45;415.45;0.0;Conforme
FA00769582;03080402996;Henry;Olivier;2025;3;306.16;243.15;158.05;35.0;EcartAControler
FA00732207;89060730340;Rousseau;Pierre;2025;3;10821.02;6111.57;6111.57;0.0;Conforme
FA00751204;88072802265;Aubert;Antoine;2025;3;5483.31;3336.80;3336.80;0.0;Conforme
FA00746801;98112417279;Rousseau;Justine;2025;3;4318.81;2361.63;2361.63;0.0;Conforme
FA00775908;00060434690;Perrin;Céline;2025;3;5765.53;3637.87;3637.87;0.0;Conforme
FA00708746;01082762331;Barbier;Manon;2025;3;4532.06;2823.86;2823.86;0.0;Conforme
FA00710468;86051849431;Leroy;Claire;2025;3;4328.51;2907.08;2907.08;0.0;Conforme
FA00691496;04090570894;Clément;Sébastien;2025;3;1661.89;1068.81;1068.81;0.0;Conforme
FA00763072;85120778402;Dumont;Benjamin;2025;3;5676.46;3431.87;3431.87;0.0;Conforme
FA00730225;96082697229;Meyer;François;2025;3;3622.56;2341.76;2341.76;0.0;Conforme
FA00772260;85041118042;Roy;Sophie;2025;3;3878.93;2676.03;2676.03;0.0;Conforme
FA00760351;88011861323;Nguyen;Inès;2025;3;3278.37;2298.85;2298.85;0.0;Conforme
FA00739356;84102407767;Schmitt;Mehdi;2025;3;7726.23;4705.37;4705.37;0.0;Conforme
FA00712545;97010747895;Laurent;Justine;2025;3;2815.54;2034.43;2034.43;0.0;Conforme
FA00720514;86092252109;Martin;Cédric;2025;3;3494.69;2030.71;2030.71;0.0;Conforme
FA00743770;97021988514;Leroy;Amélie;2025;3;8752.67;5197.12;5197.12;0.0;Conforme
FA00714216;94092549714;Renard;Bilal;2025;3;5163.69;3135.38;3135.38;0.0;Conforme
FA00652217;81061823892;Duval;Khalid;2025;3;2792.96;1856.33;1856.33;0.0;Conforme
FA00634864;85082040461;Arnaud;Mehdi;2025;3;1324.46;882.20;882.20;0.0;Conforme
FA00761828;92111618286;Perrin;Inès;2025;3;;3670.97;3670.97;0.0;DeclareSansBCSS
FA00738817;03071494636;Gaillard;Inès;2025;3;414.63;317.05;206.08;35.0;EcartAControler
FA00754063;91051703543;Dufour;Benjamin;2025;3;3582.62;2057.75;2057.75;0.0;Conforme
FA00731651;03081524238;Henry;Rachid;2025;3;950.79;723.27;723.27;0.0;Conforme
FA00705224;90091479460;Pierre;Amélie;2025;3;4328.19;2957.42;2957.42;0.0;Conforme
FA00734057;97020424636;Gauthier;Justine;2025;3;7144.70;4392.95;2855.41;35.0;EcartAControler
FA00748231;89110570029;Fontaine;François;2025;3;3204.18;2238.42;1454.97;35.0;EcartAControler
FA00629507;93040431690;Giraud;Sébastien;2025;3;;2991.90;2991.90;0.0;DeclareSansBCSS
FA00750755;80040102108;François;Adam;2025;3;2942.88;2070.76;2070.76;0.0;Conforme
FA00719122;99062759933;Schmitt;Marine;2025;3;5044.51;3280.73;3280.73;0.0;Conforme
FA00769345;85100517773;Roy;Nora;2025;3;4061.67;2778.31;2778.31;0.0;Conforme
FA00707709;92092881747;Leroy;Camille;2025;3;1383.62;996.49;996.49;0.0;Conforme
FA00753025;82071148979;Gérard;Aurélie;2025;3;12109.41;6851.81;6851.81;0.0;Conforme
FA00733713;83061479090;Roussel;Salima;2025;3;245.39;192.90;192.90;0.0;Conforme
FA00761575;83101484860;Colin;Ibrahim;2025;3;3694.95;2505.00;2505.00;0.0;Conforme
FA00726091;01031671243;Lacroix;Olivier;2025;3;3454.42;2399.73;2399.73;0.0;Conforme
FA00754627;95080612597;Muller;Maxime;2025;3;4968.81;3317.72;3317.72;0.0;Conforme
FA00765904;90092304851;Olivier;Vincent;2025;3;1351.51;915.11;915.11;0.0;Conforme
FA00725086;91091984475;Pierre;Amélie;2025;3;3167.75;2077.13;2077.13;0.0;Conforme
FA00706154;99041917997;Giraud;Antoine;2025;3;6858.94;4239.99;2755.99;35.0;EcartAControler
FA00687558;91080637257;Perrin;Benjamin;2025;3;4348.68;2931.65;2931.65;0.0;Conforme
FA00684885;81060481037;Leclerc;Karim;2025;3;4303.54;2896.33;0.00;100.0;BcssSansDeclaration
FA00702540;90022733778;Lefebvre;Amélie;2025;3;6741.77;3889.25;3889.25;0.0;Conforme
FA00712282;83121020957;Roy;Fatima;2025;3;2746.71;1940.71;1940.71;0.0;Conforme
FA00727829;96083155703;Bourgeois;Youssef;2025;3;7887.86;4744.80;4744.80;0.0;Conforme
FA00734439;04061923430;Lefebvre;Marine;2025;3;1122.73;851.70;851.70;0.0;Conforme
FA00733586;95052126469;Meyer;Céline;2025;3;2599.34;1820.29;1820.29;0.0;Conforme
FA00718735;97022410463;Noël;Bilal;2025;3;4243.81;2841.45;2841.45;0.0;Conforme
FA00743562;98021722873;Martin;Sébastien;2025;3;3696.94;2492.57;2492.57;0.0;Conforme
FA00763848;87082025954;Marie;Nora;2025;3;800.65;606.14;606.14;0.0;Conforme
FA00715186;81090877570;Pierre;Sophie;2025;3;6464.65;4079.48;4079.48;0.0;Conforme
FA00761968;93080660461;François;François;2025;3;1873.62;1362.77;885.80;35.0;EcartAControler
FA00769873;88120739071;Meyer;Charlotte;2025;3;12164.04;6773.06;6773.06;0.0;Conforme
FA00712538;04061840979;Mercier;Marine;2025;3;54131.63;30689.03;30689.03;0.0;Conforme
FA00716818;88121733223;Meyer;Youssef;2025;3;2757.72;1949.18;1949.18;0.0;Conforme
FA00770436;99091620797;Schmitt;Antoine;2025;3;2584.32;1786.90;1786.90;0.0;Conforme
FA00751480;04071388749;Duval;Olivier;2025;3;5874.14;3507.30;3507.30;0.0;Conforme
FA00699128;5053039241;Payet;Khalid;2025;3;91.16;73.26;73.26;0.0;Conforme
FA00688029;87061398707;Schmitt;Benjamin;2025;3;5344.57;3455.64;3455.64;0.0;Conforme
FA00748351;91102190162;Garcia;Nadia;2025;3;683.56;526.60;526.60;0.0;Conforme
FA00648903;00042078629;Philippe;Salima;2025;3;1106.62;782.29;782.29;0.0;Conforme
FA00686914;93080228119;Roche;Samira;2025;3;5105.64;3343.29;3343.29;0.0;Conforme
FA00722928;4050551367;Laurent;Delphine;2025;3;2602.43;1852.57;1852.57;0.0;Conforme
FA00731087;90062345313;François;Aurélie;2025;3;;877.63;877.63;0.0;DeclareSansBCSS
FA00686554;92032188352;Benoit;Claire;2025;3;2945.83;1966.77;1278.40;35.0;EcartAControler
FA00750790;85031031032;Mercier;Yasmina;2025;3;8268.80;5012.91;5012.91;0.0;Conforme
FA00731814;02071751763;Laurent;Laura;2025;3;2180.91;1557.97;1557.97;0.0;Conforme
